WMO_ID,Latitude,Longitude,Elevation,File
717170-99999,47,-65.45,33,71717099999.csv
717180-99999,48.6,-68.2166666,52.42,71718099999.csv
717190-99999,48.017,-64.5,4,71719099999.csv
717210-99999,46.267,-76,200,71721099999.csv
717220-99999,46.3,-76,188,71722099999.csv
717230-99999,46.217,-72.65,8,71723099999.csv
717240-99999,46.35,-72.5,6,71724099999.csv
717250-99999,48.053,-77.783,337.4,71725099999.csv
717255-99999,48.206,-78.836,301.1,71725599999.csv
717260-99999,47.917,-74.617,445,71726099999.csv
717270-99999,48.331,-70.996,159.1,71727099999.csv
717280-99999,48.517,-72.267,178.6,71728099999.csv
717300-99999,46.625,-80.799,347.8,71730099999.csv
717310-99999,46.364,-79.423,370.3,71731099999.csv
717320-99999,46.717,-79.1,181,71732099999.csv
717334-99999,46.351,-82.561,331.3,71733499999.csv
717340-99999,48.233,-79.033,318,71734099999.csv
717350-99999,47.7,-79.85,243,71735099999.csv
717374-99999,47.65,-83.35,448,71737499999.csv
717380-99999,47.967,-84.787,287.1,71738099999.csv
717390-99999,48.57,-81.377,294.7,71739099999.csv
717420-99999,48.93,-54.57,151,71742099999.csv
717430-99999,57.92,-72.98,171,71743099999.csv
717460-99999,43,-82.3,181,71746099999.csv
717470-99999,48.75,-91.617,389,71747099999.csv
717480-99999,50.633,-97.05,230,71748099999.csv
717490-99999,48.367,-89.333,199,71749099999.csv
717493-99999,48.815,-87.092,288,71749399999.csv
717500-54802,48.583,-86.3,208,71750054802.csv
717510-99999,48.367,-89.117,211,71751099999.csv
717520-99999,42.97,-79.33,178,71752099999.csv
717530-99999,45.23,-63.05,24,71753099999.csv
717540-99999,52.77,-108.25,548,71754099999.csv
717545-99999,47.517,-69.883,14,71754599999.csv
717550-99999,53.43,-91.77,278,71755099999.csv
717580-99999,46.17,-60.05,63,71758099999.csv
717650-99999,50.2166666,-121.5833333,225,71765099999.csv
717670-99999,45.233,-81.633,214,71767099999.csv
717680-99999,49.567,-119.65,454.2,71768099999.csv
717690-99999,49.35,-124.15,13,71769099999.csv
717700-99999,49.083,-116.5,646,71770099999.csv
717710-99999,53.033,-131.6,17,71771099999.csv
717720-99999,49.217,-123.8,5,71772099999.csv
717740-99999,48.567,-123.517,366,71774099999.csv
717750-99999,49.2,-122.683,5,71775099999.csv
717760-99999,49.483,-117.3,534.9,71776099999.csv
717770-99999,50.3,-122.733,204,71777099999.csv
717780-99999,48.3,-123.533,3,71778099999.csv
717800-99999,48.383,-123.917,22,71780099999.csv
717810-99999,49.483,-124.433,20,71781099999.csv
717820-99999,49.75,-114.883,1138,71782099999.csv
717830-99999,48.45,-123.3,60,71783099999.csv
717840-99999,49.35,-123.2,168,71784099999.csv
717850-99999,49.017,-122.767,13,71785099999.csv
717860-99999,51.45,-116.35,1602,71786099999.csv
717880-99999,49.867,-111.733,783,71788099999.csv
717980-99999,48.43,-123.43,3,71798099999.csv
717990-99999,48.646944,-123.425833,19.2,71799099999.csv
718000-99999,46.65,-53.067,27,71800099999.csv
718010-99999,47.61861,-52.751945,140.51,71801099999.csv
718030-99999,48.936944,-54.568056,151.18,71803099999.csv
718050-99999,46.763,-56.176,8.2,71805099999.csv
718070-99999,47.283,-53.983,9,71807099999.csv
718080-99999,51.45,-57.1833333,36.88,71808099999.csv
718090-99999,49.2166666,-57.4,21.94,71809099999.csv
718100-99999,49.833,-64.283,55,71810099999.csv
718110-99999,50.2166666,-66.25,52,71811099999.csv
718113-99999,51.7,-76.117,244,71811399999.csv
718130-99999,50.183,-61.8,11,71813099999.csv
718140-99999,50.45,-59.633,8,71814099999.csv
718150-99999,48.533,-58.55,25,71815099999.csv
718160-99999,53.3166666,-60.4166666,36,71816099999.csv
718170-99999,52.3,-55.833,12,71817099999.csv
718180-99999,53.717,-57.033,14,71818099999.csv
718190-99999,51.4,-56.0666666,32.9,71819099999.csv
718201-99999,47.55,-79.23,267,71820199999.csv
718210-99999,49.75,-77.8,281.3,71821099999.csv
718220-99999,49.772,-74.528,387.1,71822099999.csv
718230-99999,53.75,-73.6833333,301,71823099999.csv
718240-99999,49.817,-74.967,381,71824099999.csv
718250-99999,52.922,-66.864,551.1,71825099999.csv
718260-99999,66.15,-65.7166666,23,71826099999.csv
718270-99999,53.625,-77.704,194.8,71827099999.csv
718275-99999,53.567,-76.2,233,71827599999.csv
718280-99999,54.8,-66.8,520.9,71828099999.csv
718290-99999,49.25,-68.133,130,71829099999.csv
718300-99999,51.3833333,-56.0833333,33,71830099999.csv
718310-99999,49.414,-82.468,226.5,71831099999.csv
718320-99999,49.733,-84.15,264,71832099999.csv
718340-99999,49.778,-86.939,348.7,71834099999.csv
718350-99999,51.45,-90.217,391,71835099999.csv
718360-99999,51.283,-80.6,9.1,71836099999.csv
718400-99999,49.4,-98.317,341,71840099999.csv
718410-99999,50.2833333,-88.9,323,71841099999.csv
718420-99999,50.117,-91.9,383.4,71842099999.csv
718425-99999,49.833,-92.733,413,71842599999.csv
718428-99999,52.35,-97.0333333,222,71842899999.csv
718429-99999,63.333,-90.717,11,71842999999.csv
718430-99999,49.8,-97.1333333,227,71843099999.csv
718431-99999,61.583,-71.933,151,71843199999.csv
718432-99999,60.819,-78.149,22.9,71843299999.csv
718433-99999,59.297,-69.983,36.9,71843399999.csv
718434-99999,62.42,-110.67,179,71843499999.csv
718435-99999,58.717,-65.983,60,71843599999.csv
718436-99999,53.017,-78.833,15,71843699999.csv
718437-99999,64.1166667,-117.3666667,213,71843799999.csv
718438-99999,50.2666667,-111.1833333,770,71843899999.csv
718442-99999,62.179,-75.667,232,71844299999.csv
718443-99999,52.233,-78.517,7,71844399999.csv
718450-99999,51.45,-90.2,386.18,71845099999.csv
718460-99999,52.1833333,-87.9333333,253,71846099999.csv
718480-99999,50.3,-112.867,955,71848099999.csv
718490-99999,49.9166666,-97.2333333,239,71849099999.csv
718500-99999,49.783,-94.367,406,71850099999.csv
718510-99999,49.903,-98.274,269.7,71851099999.csv
718520-99999,49.91,-97.24,238.7,71852099999.csv
718540-99999,51.067,-93.793,385.6,71854099999.csv
718550-99999,51.1,-100.05,305,71855099999.csv
718560-99999,50.617,-97.033,232,71856099999.csv
718575-99999,54.667,-101.683,312,71857599999.csv
718580-99999,53.183,-99.267,223,71858099999.csv
718600-99999,51.1,-114.3666666,1199.99,71860099999.csv
718610-99999,50.368,-102.571,599.8,71861099999.csv
718620-99999,49.217,-102.967,580.6,71862099999.csv
718630-99999,50.433,-104.667,577.3,71863099999.csv
718640-99999,50.33,-105.559,576.7,71864099999.csv
718650-99999,51.767,-104.2,560,71865099999.csv
718660-99999,52.1666666,-106.7,503.83,71866099999.csv
718670-99999,53.967,-101.1,270.4,71867099999.csv
718680-99999,52.8166666,-102.3166666,358,71868099999.csv
718690-99999,53.214,-105.673,428.2,71869099999.csv
718710-99999,53.309,-110.073,668.4,71871099999.csv
718720-99999,81.1666666,-91.8166666,72,71872099999.csv
718735-99999,52.067,-111.467,791,71873599999.csv
718750-99999,49.517,-114,1190,71875099999.csv
718760-99999,52.769167,-108.24361,548.33,71876099999.csv
718770-99999,51.113888,-114.020278,1084.17,71877099999.csv
718780-99999,52.183,-113.9,904.6,71878099999.csv
718790-99999,53.573,-113.521,670.6,71879099999.csv
718794-99999,49.75,-114.88,1138,71879499999.csv
718800-99999,49.617,-115.783,939.4,71880099999.csv
718810-99999,53.579,-116.465,926.9,71881099999.csv
718820-99999,50.967,-118.183,445,71882099999.csv
718830-99999,52.116667,-119.283333,682.75,71883099999.csv
718834-99999,52.13,-119.28,683,71883499999.csv
718840-99999,49.296389,-117.6325,494.99,71884099999.csv
718864-99999,49.468,-120.511,700.4,71886499999.csv
718870-99999,50.702,-120.444,345.3,71887099999.csv
718880-99999,53.183,-111.733,711,71888099999.csv
718890-99999,49.463,-119.602,344.1,71889099999.csv
718900-99999,49.052,-123.87,28.3,71890099999.csv
718910-99999,50.23,-121.58,229,71891099999.csv
718915-99999,49.28,-121.23,674,71891599999.csv
718920-99999,49.193889,-123.184444,4.26,71892099999.csv
718930-99999,49.711,-124.887,25.6,71893099999.csv
718936-99999,49.951,-125.271,105.5,71893699999.csv
718940-99999,49.383,-126.55,7,71894099999.csv
718950-99999,52.967,-113.433,774,71895099999.csv
718960-99999,53.889444,-122.678889,690.98,71896099999.csv
718964-99999,51.483,-78.75,23,71896499999.csv
718970-99999,52.25,-128.7166666,26,71897099999.csv
718980-99999,54.283,-130.45,35.4,71898099999.csv
718990-25343,54.25,-133.05,41,71899025343.csv
719000-99999,55.45,-60.217,12,71900099999.csv
719010-99999,55.33,-63.22,479,71901099999.csv
719020-99999,56.55,-61.683,7,71902099999.csv
719030-99999,54.25,-133.05,41,71903099999.csv
719035-99999,61.046,-69.618,32,71903599999.csv
719040-99999,51.933,-113.583,940,71904099999.csv
719043-99999,60.033,-70,123,71904399999.csv
719050-99999,45.6833333,-74.0333333,82.29,71905099999.csv
719053-99999,56.533,-76.517,71,71905399999.csv
719060-99999,58.1,-68.417,39.3,71906099999.csv
719064-99999,58.667,-69.95,31,71906499999.csv
719070-99999,58.4666666,-78.0833333,23.1,71907099999.csv
719074-99999,62.417,-77.925,38.4,71907499999.csv
719077-99999,60.051,-77.287,22.6,71907799999.csv
719090-99999,63.756,-68.556,22,71909099999.csv
719094-99999,62.85,-69.883,53,71909499999.csv
719100-99999,64.2333333,-76.5333333,48,71910099999.csv
719104-99999,56.533,-79.25,32,71910499999.csv
719110-99999,68.817,-93.433,43,71911099999.csv
719120-99999,56.35,-94.717,145,71912099999.csv
719130-99999,58.733,-94.05,29,71913099999.csv
719140-99999,48.767,-123.117,178,71914099999.csv
719143-99999,72.982222,-84.613611,641.9,71914399999.csv
719145-99999,69.547,-93.577,28,71914599999.csv
719150-99999,64.193,-83.359,64,71915099999.csv
719160-99999,73.233,-119.533,42,71916099999.csv
719170-99999,79.983,-85.933,10,71917099999.csv
719180-99999,68.433,-89.717,324.5,71918099999.csv
719194-99999,68.534,-89.808,17.1,71919499999.csv
719200-99999,43.45,-65.467,5,71920099999.csv
719220-99999,55.151,-105.262,378.6,71922099999.csv
719230-99999,61.1166666,-100.8833333,353,71923099999.csv
719240-99999,74.717,-94.969,65.5,71924099999.csv
719246-99999,76.417,-82.9,45,71924699999.csv
719250-99999,69.133,-105.05,25,71925099999.csv
719260-99999,64.31667,-96,51,71926099999.csv
719264-99999,61.1,-94.067,10,71926499999.csv
719280-99999,52.4166666,-114.9,988,71928099999.csv
719284-99999,52.43,-114.904,988.8,71928499999.csv
719300-99999,54.15,-115.783,782,71930099999.csv
719330-99999,54.45,-124.2833333,685.5,71933099999.csv
719340-99999,60.0166666,-111.9166666,204,71934099999.csv
719350-99999,60.833,-115.783,165.5,71935099999.csv
719360-99999,62.463,-114.44,205.7,71936099999.csv
719380-99999,67.817,-115.144,22.6,71938099999.csv
719390-26114,68.933,-116.917,16,71939026114.csv
719400-99999,55.18,-118.885,669,71940099999.csv
719430-99999,56.238,-120.74,694.9,71943099999.csv
719440-99999,55.3,-123.133,690,71944099999.csv
719450-99999,58.8333333,-122.6,381.91,71945099999.csv
719455-99999,47.517,-52.983,13,71945599999.csv
719460-99999,61.76,-121.237,169.2,71946099999.csv
719465-99999,63.209,-123.437,149,71946599999.csv
719470-99999,49.761667,-77.802778,279.8,71947099999.csv
719480-27202,70.167,-124.7,87,71948027202.csv
719485-99999,69.361,-124.059,5.5,71948599999.csv
719490-99999,62.233,-133.35,717,71949099999.csv
719492-99999,47.28,-70.17,48,71949299999.csv
719493-99999,62.208,-133.376,716.6,71949399999.csv
719494-99999,70.763,-117.806,35.7,71949499999.csv
719500-99999,54.824722,-127.182778,521.81,71950099999.csv
719510-99999,54.469,-128.576,217.3,71951099999.csv
719520-25272,54.383,-125.95,714,71952025272.csv
719530-99999,60.116,-128.823,687.3,71953099999.csv
719540-26394,54.683,-101.683,304,71954026394.csv
719550-99999,55.933,-129.983,7.3,71955099999.csv
719570-99999,68.304167,-133.482778,68.27,71957099999.csv
719574-99999,67.408,-134.861,35.4,71957499999.csv
719575-99999,68.223,-135.006,6.4,71957599999.csv
719576-99999,64.917,-125.567,98,71957699999.csv
719580-99999,58.433,-130.017,807,71958099999.csv
719590-26394,46.633,-60.933,44,71959026394.csv
719590-99999,46.6333333,-60.9333333,44,71959099999.csv
719595-99999,69.433,-133.026,4.6,71959599999.csv
719600-99999,69.6,-130.9,102,71960099999.csv
719630-99999,63.6,-105.133,317,71963099999.csv
719640-99999,60.71,-135.067,706.2,71964099999.csv
719650-99999,63.616,-135.868,503.8,71965099999.csv
719660-99999,64.043056,-139.127778,370.33,71966099999.csv
719664-99999,64.05,-139.13,370,71966499999.csv
719665-99999,67.571,-139.839,251.2,71966599999.csv
719670-99999,45.817,-72.533,85,71967099999.csv
719675-99999,62.417,-140.867,649,71967599999.csv
719680-99999,68.95,-137.22,56,71968099999.csv
719720-99999,61.58,-64.65,369,71972099999.csv
719740-99999,74.13,-119.98,32,71974099999.csv
719750-99999,64.95,-63.58,583,71975099999.csv
719770-99999,68.8,-140.85,568,71977099999.csv
719780-99999,69.15,-140.15,244,71978099999.csv
719790-99999,53.8,-118.45,1448,71979099999.csv
719800-99999,61.95,-127.2,618,71980099999.csv
719830-99999,75.3666666,-105.7166666,15,71983099999.csv
719840-99999,69.35,-124.0666666,6,71984099999.csv
719850-99999,69.4333333,-133.0166666,5,71985099999.csv
719870-99999,47.05,-63.983,8,71987099999.csv
719880-99999,44.283,-66.35,16,71988099999.csv
719890-99999,76.2333333,-119.3333333,2,71989099999.csv
719900-99999,63.25,-130.033,1379,71990099999.csv
719990-99999,50.683,-121.933,235,71999099999.csv
720046-99999,34.37,-118.57,427,72004699999.csv
720048-99999,28.08,-92.7,0,72004899999.csv
720110-53983,30.784,-98.662,335.9,72011053983.csv
720113-54829,42.543,-83.178,218.2,72011354829.csv
720120-63837,32.217,-80.7,7.3,72012063837.csv
720137-04867,41.425,-88.419,178,72013704867.csv
720141-04868,41.01917,-89.38639,173.1,72014104868.csv
720151-03049,30.383,-103.683,1375.6,72015103049.csv
720159-99999,28.4666666,-93.7333333,30,72015999999.csv
720160-63884,37.60056,-81.55917,543.5,72016063884.csv
720170-63851,37.186,-88.751,117,72017063851.csv
720172-53996,34.545,-94.203,328.9,72017253996.csv
720175-53919,33.636,-91.756,85,72017553919.csv
720198-54813,46.412,-86.65,186.5,72019854813.csv
720202-00118,45.417,-123.817,11.3,72020200118.csv
720257-63835,31.397,-84.895,65.2,72025763835.csv
720258-04997,46.619,-93.31,374.3,72025804997.csv
720259-63844,35.2225,-83.41917,615.7,72025963844.csv
720261-53976,33.175,-97.828,259.4,72026153976.csv
720262-94076,40.05361,-106.36889,2258.9,72026294076.csv
720264-63827,37.06361,-81.79806,808.3,72026463827.csv
720265-63833,32.915,-85.963,209.1,72026563833.csv
720266-54809,41.275,-85.84,259.1,72026654809.csv
720267-23224,38.955,-121.082,466.7,72026723224.csv
720268-53882,30.983,-84.633,43,72026853882.csv
720269-12982,27.207,-98.121,34.1,72026912982.csv
720271-03044,32.213,-101.521,784.3,72027103044.csv
720272-94282,48.467,-122.417,42.7,72027294282.csv
720273-12981,28.973,-95.863,13.7,72027312981.csv
720274-93799,34.273,-78.715,29.9,72027493799.csv
720275-04872,41.736,-83.655,203.9,72027504872.csv
720276-12983,26.442,-98.129,24.4,72027612983.csv
720277-63843,35.256,-81.601,258.2,72027763843.csv
720278-03704,36.687,-77.483,38.7,72027803704.csv
720279-03705,34.602,-78.578,40.5,72027903705.csv
720281-53969,34.22556,-99.28389,385.6,72028153969.csv
720282-03736,36.018,-75.671,4,72028203736.csv
720283-04927,43.677,-92.18,388.9,72028304927.csv
720284-04877,42.574,-84.811,267.6,72028404877.csv
720285-03734,37.521,-76.765,7.3,72028503734.csv
720286-53977,32.444,-97.817,237.1,72028653977.csv
720287-53967,33.714,-96.674,228.3,72028753967.csv
720288-03711,36.361,-78.529,160.6,72028803711.csv
720289-63836,33.53,-82.516,151.8,72028963836.csv
720291-53970,32.747,-96.531,136.3,72029153970.csv
720293-04989,42.453,-91.948,298.1,72029304989.csv
720295-53972,32.084,-97.097,208.8,72029553972.csv
720296-53945,30.886,-94.035,64.9,72029653945.csv
720297-03730,37.239,-76.716,14.9,72029703730.csv
720298-53971,31.869,-95.218,206.4,72029853971.csv
720299-53966,32.456,-96.913,228.3,72029953966.csv
720301-63846,32.646,-81.596,57.3,72030163846.csv
720302-53963,33.59306,-95.06361,134.1,72030253963.csv
720303-53973,30.872,-96.622,86.9,72030353973.csv
720304-64752,40.1,-75.267,92.1,72030464752.csv
720305-53964,33.254,-97.581,319.1,72030553964.csv
720306-53879,38.958,-94.371,304.8,72030653879.csv
720307-63804,34.861,-86.557,230.1,72030763804.csv
720308-04992,41.196,-96.112,319.7,72030804992.csv
720309-04947,40.947,-91.511,223.7,72030904947.csv
720311-53962,33.096,-94.961,110.6,72031153962.csv
720312-04964,41.4,-92.946,269.8,72031204964.csv
720313-03052,35.613,-100.996,989.1,72031303052.csv
720314-93983,31.77972,-95.70639,128.9,72031493983.csv
720315-03045,36.414,-100.75,889.4,72031503045.csv
720316-12984,27.779,-97.691,24.1,72031612984.csv
720317-03735,38.398,-77.456,64.6,72031703735.csv
720318-53965,33.11,-98.555,342.3,72031853965.csv
720319-63841,39.016,-87.65,140.8,72031963841.csv
720320-53981,32.354,-97.434,260.3,72032053981.csv
720321-04893,45.654,-84.519,193.6,72032104893.csv
720322-04129,48.299,-116.56,648.3,72032204129.csv
720323-93947,30.243,-98.91,516.6,72032393947.csv
720324-64753,40.435,-75.382,160.3,72032464753.csv
720326-04981,42.219,-92.026,257.6,72032604981.csv
720327-04995,44.892,-91.868,272.8,72032704995.csv
720328-63832,39,-80.274,498.4,72032863832.csv
720330-63853,38.607,-87.727,161.2,72033063853.csv
720333-53175,33.898,-117.602,162.5,72033353175.csv
720340-54818,44.626,-86.201,192.6,72034054818.csv
720342-53947,35.864,-98.421,471.8,72034253947.csv
720343-54852,44.333,-89.02,251.8,72034354852.csv
720344-54920,42.732,-95.556,373.7,72034454920.csv
720345-94086,42.796,-109.807,2159.8,72034594086.csv
720346-53991,30.75,-92.688,32.6,72034653991.csv
720347-63877,33.598,-83.139,206.4,72034763877.csv
720348-63886,33.154,-83.241,117,72034863886.csv
720351-54919,41.226,-92.491,256,72035154919.csv
720353-63875,36.611,-83.738,351.7,72035363875.csv
720354-63901,34.699,-99.338,436.8,72035463901.csv
720355-03732,39.6,-78.767,236.2,72035503732.csv
720356-13999,35.538,-98.933,492.6,72035613999.csv
720357-53993,35.95,-96.773,279.2,72035753993.csv
720358-53999,35.473,-98.006,431.9,72035853999.csv
720359-23902,35.27472,-96.675,312.1,72035923902.csv
720361-63870,31.043,-86.312,95.7,72036163870.csv
720362-63874,31.847,-86.614,134.9,72036263874.csv
720363-63872,31.95163,-85.13122,86.8,72036363872.csv
720365-24267,42.07444,-124.29,139.9,72036524267.csv
720366-63879,38.68694,-80.65167,388.6,72036663879.csv
720367-54927,45.372,-94.746,359.7,72036754927.csv
